Symbols,Score,min_ranking,median_ranking
FAM180A,0.7815551537070524,912.0,16398.0
TMSB15A,0.7815034874709378,343.0,15828.0
TMEM229A,0.781451821234823,2854.0,18338.0
TUBA4B,0.7814001549987083,3521.0,19004.0
ZNF792,0.7814001549987083,685.0,16168.0
SMIM3,0.7813484887625937,351.0,15833.0
MIR5002,0.7812968225264789,4221.0,19702.0
TVP23C-CDRT4,0.7812968225264789,2149.0,17630.0
SPDYE1,0.7812451562903643,1538.0,17018.0
SRRD,0.7811418238181348,666.0,16144.0
TMPRSS5,0.7810901575820202,71.0,15548.0
GOLGA8B,0.7809868251097908,797.0,16272.0
OR4N4,0.780935158873676,2546.0,18020.0
SLC35G2,0.780935158873676,108.0,15582.0
SLFN12L,0.7808834926375614,667.0,16140.0
AJM1,0.7808318264014467,602.0,16074.0
SEMG2,0.7807801601653319,166.0,15637.0
NANOGNB,0.7806768276931025,2170.0,17639.0
TMEM150C,0.7806768276931025,394.0,15863.0
LILRA4,0.7805734952208732,471.0,15938.0
IL17B,0.7805734952208732,510.0,15977.0
MORN2,0.7804701627486438,427.0,15892.0
CGB5,0.780418496512529,626.0,16090.0
PRR36,0.7803151640402997,1365.0,16827.0
SELENOM,0.7801601653319555,208.0,15667.0
TMEM212,0.7800568328597262,191.0,15648.0
C8ORF33,0.7800051666236115,618.0,16074.0
TSEN15,0.7800051666236115,16.0,15472.0
ZNF829,0.7799535003874968,664.0,16119.0
DUX4L9,0.779901834151382,3529.0,18983.0
FBXO46,0.7798501679152674,1444.0,16897.0
TTC23,0.7798501679152674,687.0,16140.0
GPR52,0.7798501679152674,713.0,16166.0
FAM71F1,0.7797985016791527,2066.0,17518.0
TMC7,0.779746835443038,1147.0,16598.0
PAGE4,0.7796951692069233,1574.0,17024.0
ZNF784,0.7795918367346939,626.0,16074.0
MICOS10-NBL1,0.7795401704985792,129.0,15576.0
LY6G6C,0.7794368380263498,272.0,15717.0
TREML2,0.779385171790235,278.0,15722.0
KRT77,0.779385171790235,12.0,15456.0
OR10H5,0.7793335055541204,2471.0,17914.0
HSFY1,0.7793335055541204,3501.0,18944.0
RBAK-RBAKDN,0.7792818393180057,2611.0,18053.0
FAM222A,0.7791785068457763,62.0,15502.0
FAM118B,0.7791268406096615,385.0,15824.0
C10ORF90,0.7791268406096615,174.0,15613.0
PSG3,0.7791268406096615,1158.0,16597.0
ZNF577,0.7790751743735469,399.0,15837.0
OR5V1,0.7789718419013175,1132.0,16568.0
MCRIP1,0.7788685094290881,727.0,16161.0
CSTP1,0.7788685094290881,4005.0,19439.0
FAM133A,0.7787651769568587,836.0,16268.0
RNF217-AS1,0.778713510720744,4307.0,19738.0
TMEM198,0.778713510720744,865.0,16296.0
TEX19,0.778713510720744,144.0,15575.0
MIR580,0.778713510720744,4178.0,19609.0
GAL3ST4,0.7786618444846293,674.0,16104.0
FAM189B,0.7785068457762852,574.0,16001.0
LINC00853,0.7785068457762852,4305.0,19732.0
AQP12B,0.7784551795401705,506.0,15932.0
FHAD1,0.7784551795401705,334.0,15760.0
APOC1P1,0.7784551795401705,4306.0,19732.0
OR2AT4,0.7783518470679411,1047.0,16471.0
ZNF696,0.7783001808318264,880.0,16303.0
ZYG11A,0.7782485145957116,446.0,15868.0
GALNT8,0.7782485145957116,618.0,16040.0
SPINK14,0.7781451821234823,458.0,15878.0
SPINK6,0.7780935158873676,324.0,15743.0
WDR53,0.7780935158873676,201.0,15620.0
XAGE5,0.7780418496512529,2509.0,17927.0
ZNF257,0.7779901834151383,957.0,16374.0
SPIN2A,0.7779901834151383,1141.0,16558.0
RNASE4,0.7779385171790235,213.0,15629.0
ZNF625,0.7778868509429088,682.0,16097.0
BTBD16,0.7778868509429088,1072.0,16487.0
ZNF253,0.7778351847067941,168.0,15582.0
ZNF559,0.7777835184706794,820.0,16233.0
TMEM150A,0.7777318522345648,414.0,15826.0
IQCH,0.7777318522345648,975.0,16387.0
MAGEA9B,0.77768018599845,269.0,15680.0
HOXA11-AS,0.77768018599845,4244.0,19655.0
PPP1R26,0.7776285197623353,248.0,15658.0
SLC35F4,0.7776285197623353,924.0,16334.0
NKAIN4,0.7775768535262206,373.0,15782.0
OR1L3,0.7775251872901059,3271.0,18679.0
ANKMY1,0.7775251872901059,1049.0,16457.0
SPATA16,0.7775251872901059,244.0,15652.0
OR2H2,0.7775251872901059,1529.0,16937.0
DMKN,0.777163523637303,670.0,16071.0
FAM169A,0.777163523637303,340.0,15741.0
SPAAR,0.7771118574011884,4190.0,19590.0
SPEM1,0.7770601911650736,232.0,15631.0
ETV3L,0.7770085249289589,616.0,16014.0
ZNF181,0.7769568586928443,1023.0,16420.0
MAS1L,0.7767501937483854,916.0,16309.0
CCDC121,0.7766985275122708,412.0,15804.0
AKIP1,0.7766985275122708,396.0,15788.0
MYRFL,0.7765951950400414,397.0,15787.0
RSBN1L,0.7764918625678119,1242.0,16630.0
NANOGP1,0.7764401963316973,4107.0,19494.0
CPED1,0.7764401963316973,176.0,15563.0
C10ORF82,0.7763885300955825,2643.0,18029.0
IQUB,0.7762851976233531,25.0,15409.0
L3HYPDH,0.7762851976233531,492.0,15876.0
TMEM71,0.7762335313872384,1062.0,16445.0
MAGEF1,0.7761818651511238,620.0,16002.0
SAMD7,0.7761818651511238,666.0,16048.0
STATH,0.776130198915009,53.0,15434.0
LINGO4,0.776052699560837,1149.0,16528.5
PRM1,0.7760268664427796,945.0,16324.0
CFAP126,0.7760268664427796,875.0,16254.0
WFDC10A,0.775975200206665,2739.0,18117.0
OR8D1,0.7759235339705502,2822.0,18199.0
ZNF707,0.7758718677344355,276.0,15652.0
CRACDL,0.7757685352622061,1385.0,16759.0
CLDN20,0.7757168690260915,726.0,16099.0
XKRX,0.775613536553862,857.0,16228.0
THAP8,0.7755618703177474,2559.0,17929.0
TIGD1,0.7755618703177474,172.0,15542.0
RIBC1,0.7755618703177474,61.0,15431.0
USP17L1,0.7755102040816326,2609.0,17978.0
ZNF823,0.7755102040816326,799.0,16168.0
HEXD,0.7755102040816326,111.0,15480.0
C17ORF49,0.775458537845518,1050.0,16418.0
TRMT44,0.775458537845518,1161.0,16529.0
GULOP,0.775458537845518,1127.0,16495.0
PCDHA9,0.7753552053732885,676.0,16042.0
C15ORF65,0.7753035391371739,3514.0,18879.0
PCDHGA6,0.7752518729010591,1896.0,17260.0
BPIFB3,0.7752002066649445,1331.0,16694.0
SPINT3,0.7752002066649445,82.0,15445.0
C20ORF27,0.7750452079566004,1892.0,17252.0
FUT5,0.7750452079566004,82.0,15442.0
NAPSB,0.7749935417204856,4308.0,19667.0
LGALS9B,0.7748902092482562,751.0,16108.0
MS4A8,0.7748385430121416,338.0,15694.0
PRAMEF2,0.7747868767760269,970.0,16325.0
KPRP,0.7747352105399121,24.0,15378.0
LEMD1,0.7746835443037975,281.0,15634.0
INCA1,0.7746835443037975,19.0,15372.0
OR9G4,0.7746835443037975,2913.0,18266.0
OR52J3,0.7746318780676827,1302.0,16654.0
PNMA8A,0.7746318780676827,314.0,15666.0
TPSG1,0.7746318780676827,420.0,15772.0
OR4L1,0.7746318780676827,3637.0,18989.0
STARD6,0.7745802118315681,171.0,15522.0
BLOC1S4,0.7745802118315681,1.0,15352.0
P2RY11,0.7745285455954534,55.0,15405.0
SPATC1L,0.7745285455954534,392.0,15742.0
SSX3,0.7745285455954534,1602.0,16952.0
SPATA48,0.7744768793593386,274.0,15623.0
NT5C1B-RDH14,0.7744768793593386,969.0,16318.0
FAM220A,0.774425213123224,2122.0,17470.0
TBC1D26,0.7743735468871092,4210.0,19557.0
LILRA1,0.7743735468871092,428.0,15775.0
DCAF8L2,0.7743218806509946,985.0,16331.0
CST1,0.7742702144148799,774.0,16119.0
DEFB4B,0.7742702144148799,613.0,15958.0
FAM189A1,0.7742702144148799,403.0,15748.0
ZNF615,0.7742185481787652,990.0,16334.0
DENND2A,0.7740635494704211,428.0,15769.0
BNIPL,0.7740118832343064,124.0,15464.0
KCTD14,0.7740118832343064,215.0,15555.0
GFRA4,0.7739602169981917,35.0,15374.0
OR4C16,0.7739602169981917,2814.0,18153.0
SULT6B1,0.7738568845259622,498.0,15835.0
SRY,0.7738568845259622,219.0,15556.0
ZNF683,0.7737535520537329,624.0,15959.0
UPK1A,0.7735985533453887,185.0,15517.0
GOLGA6L6,0.7735468871092741,2038.0,17369.0
OR2W3,0.77339188840093,834.0,16162.0
ZNF416,0.77339188840093,1094.0,16422.0
DRC1,0.7733402221648152,1.0,15328.0
STUM,0.7732885559287006,79.0,15405.0
TOPAZ1,0.7732885559287006,55.0,15381.0
CFAP91,0.7731852234564712,12.0,15336.0
ZNF428,0.7731335572203565,459.0,15782.0
ZNF548,0.7730818909842418,2115.0,17437.0
LGALS16,0.7729268922758977,2524.0,17843.0
SPATA32,0.7729268922758977,500.0,15819.0
OR2L13,0.772875226039783,678.0,15996.0
COMMD2,0.7728235598036683,377.0,15694.0
PCDHB9,0.7727718935675536,447.0,15763.0
SERF1B,0.7726685610953242,467.0,15781.0
SNRPGP15,0.7726168948592095,4187.0,19500.0
TRIM60,0.7726168948592095,307.0,15620.0
PRRG4,0.7724618961508654,804.0,16114.0
KIAA0408,0.7724102299147507,3913.0,19222.0
ZNF440,0.7722552312064066,895.0,16201.0
ZBED5,0.7722552312064066,1493.0,16799.0
ZNF33B,0.7722552312064066,111.0,15417.0
FTCD-AS1,0.7722552312064066,4433.0,19739.0
MIR381,0.7722552312064066,4280.0,19586.0
RGSL1,0.772203564970292,574.0,15879.0
PCDHA13,0.7721518987341772,134.0,15438.0
PRAMEF22,0.7721518987341772,2743.0,18047.0
ZNF396,0.7720485662619478,587.0,15889.0
STAC2,0.7720485662619478,331.0,15633.0
JAML,0.7719452337897185,324.0,15624.0
VWA5B2,0.7717385688452596,515.0,15811.0
CHID1,0.7717385688452596,83.0,15379.0
TTC39A,0.7717385688452596,377.0,15673.0
ZNRF4,0.771686902609145,278.0,15573.0
XAGE2B,0.771686902609145,2811.0,18106.0
OR2H1,0.771686902609145,2938.0,18233.0
ZNF461,0.7716352363730302,62.0,15356.0
TMEM243,0.7715835701369155,1426.0,16719.0
ARMC12,0.7715319039008008,686.0,15978.0
ZNF114,0.7713769051924567,134.0,15423.0
ZNF708,0.7712735727202273,1330.0,16617.0
PLAAT5,0.7712735727202273,141.0,15428.0
ZNF563,0.7712219064841126,2264.0,17550.0
RAMAC,0.771170240247998,1438.0,16723.0
OR4K1,0.7711185740118832,2015.0,17299.0
CCDC7,0.7710669077757686,291.0,15574.0
TAS2R4,0.7710669077757686,344.0,15627.0
SCAMP4,0.7710152415396538,278.0,15560.0
ZNF786,0.7708602428313097,1925.0,17204.0
MAGI2-AS2,0.7708602428313097,4455.0,19734.0
APOC4,0.7708085765951951,20.0,15298.0
ZNF213,0.7707569103590803,588.0,15865.0
PRAP1,0.7707569103590803,674.0,15951.0
CPLX4,0.7707569103590803,232.0,15509.0
MRPS28,0.770653577886851,302.0,15577.0
ZNF785,0.7706019116507362,956.0,16230.0
CACNG6,0.7704985791785068,538.0,15810.0
C11ORF54,0.7704469129423921,1096.0,16367.0
FNDC7,0.7704469129423921,2903.0,18174.0
C21ORF58,0.7703435804701627,1293.0,16562.0
ULBP3,0.7702919142340481,350.0,15618.0
ZNF846,0.7702402479979333,1997.0,17264.0
LY6D,0.7702402479979333,68.0,15335.0
KLHL26,0.7699819168173598,31.0,15293.0
RNR2,0.7697752518729011,3742.0,19000.0
INSL6,0.7697752518729011,355.0,15613.0
TMEM143,0.7696719194006717,524.0,15780.0
ZNF570,0.7695685869284422,1133.0,16387.0
PMFBP1,0.7695685869284422,876.0,16130.0
NEAT1,0.7695169206923276,3718.0,18971.0
SFTA3,0.7694652544562128,2.0,15254.0
ZC3H7B,0.7693619219839835,565.0,15815.0
TBC1D19,0.7693102557478688,730.0,15979.0
RELL2,0.7692585895117541,41.0,15289.0
STIMATE,0.7692069232756393,265.0,15512.0
ZNF433,0.7692069232756393,1741.0,16988.0
MZT2A,0.7691552570395247,144.0,15390.0
ZSCAN22,0.7691552570395247,178.0,15424.0
OR51B4,0.7690519245672953,1686.0,16930.0
SPATC1,0.7690002583311806,318.0,15561.0
MS4A6A,0.7690002583311806,65.0,15308.0
TM4SF20,0.7690002583311806,1003.0,16246.0
ZNF70,0.7689485920950658,261.0,15503.0
FAAP20,0.7689485920950658,1.0,15243.0
DCST1,0.7689485920950658,259.0,15501.0
LGALS14,0.7689485920950658,1400.0,16642.0
SPATA17,0.7688969258589512,1193.0,16434.0
MEIOC,0.7688452596228365,347.0,15587.0
ZNF614,0.7687419271506071,49.0,15287.0
TLCD1,0.7687419271506071,437.0,15675.0
TMEM248,0.7686385946783777,33.0,15269.0
VCX3B,0.768586928442263,1174.0,16409.0
XAGE2,0.7685352622061483,4260.0,19494.0
COL6A4P1,0.7684319297339189,4456.0,19688.0
LRRC31,0.7684319297339189,323.0,15555.0
FAM171A2,0.7682769310255748,231.0,15460.0
RTP5,0.7682769310255748,2081.0,17310.0
MIR187,0.7682769310255748,4431.0,19660.0
SOGA3,0.7682252647894601,108.0,15336.0
ANGPTL8,0.7681735985533454,51.0,15278.0
PRAMEF7,0.7681219323172307,2829.0,18055.0
CARD17,0.768070266081116,11.0,15236.0
CLDN17,0.768070266081116,44.0,15269.0
SAMD10,0.7679669336088866,882.0,16105.0
NBPF9,0.7679152673727719,1888.0,17110.0
LIME1,0.7678636011366572,576.0,15797.0
POMZP3,0.7678636011366572,112.0,15333.0
ZNF324B,0.7678636011366572,484.0,15705.0
POU5F2,0.7677602686644278,720.0,15939.0
CMTR1,0.767553603719969,70.0,15285.0
PHLDB3,0.767553603719969,1753.0,16968.0
FNDC10,0.7675019374838543,3353.0,18567.0
CFAP221,0.7674502712477396,8.0,15221.0
MIR4787,0.7673469387755102,4462.0,19673.0
TMEM175,0.7673469387755102,43.0,15254.0
SYNGR4,0.7671919400671661,206.0,15414.0
FUT10,0.7671402738310514,346.0,15553.0
TPRX1,0.767036941358822,411.0,15616.0
MAP6D1,0.767036941358822,442.0,15647.0
RPRML,0.7669336088865926,1104.0,16307.0
DEFB136,0.7668302764143632,4043.0,19244.0
GKAP1,0.7668302764143632,213.0,15414.0
SULT1C3,0.7668302764143632,164.0,15365.0
RNASEK,0.7667786101782486,264.0,15464.0
FAM71A,0.7667786101782486,2440.0,17640.0
FCAMR,0.7667269439421338,1549.0,16748.0
FLYWCH1,0.7666752777060191,828.0,16026.0
OR2G2,0.7666752777060191,3407.0,18605.0
MRNIP,0.7666236114699044,475.0,15672.0
RFPL4B,0.766520278997675,744.0,15939.0
SSX4B,0.766520278997675,1860.0,17055.0
MFSD13A,0.7663652802893309,19.0,15211.0
KIAA0930,0.7663652802893309,568.0,15760.0
SPRR2A,0.7663136140532162,39.0,15230.0
TLDC2,0.7661586153448722,636.0,15824.0
ZNF432,0.7661069491087574,615.0,15802.0
CST2,0.766003616636528,521.0,15706.0
C1ORF35,0.766003616636528,268.0,15453.0
TUG1,0.766003616636528,4376.0,19561.0
CMTM2,0.7659002841642987,760.0,15943.0
ZSCAN31,0.7657969516920692,378.0,15559.0
ZNF552,0.7657969516920692,1185.0,16366.0
CFAP45,0.7657711185740119,28.0,15208.5
SPACA9,0.7657452854559545,928.0,16108.0
MROH6,0.7657452854559545,675.0,15855.0
ZNF654,0.7656419529837252,430.0,15608.0
OPRPN,0.7655902867476104,531.0,15708.0
ZNF528,0.7655386205114957,672.0,15848.0
THAP4,0.765486954275381,1029.0,16204.0
OGFOD3,0.765486954275381,1839.0,17014.0
INKA1,0.7654352880392663,1027.0,16201.0
TRMT10B,0.7653319555670369,664.0,15836.0
ZNF26,0.7652802893309223,522.0,15693.0
NLRP10,0.7652286230948075,133.0,15303.0
ZNF519,0.7652286230948075,651.0,15821.0
NANOGP8,0.7652286230948075,4134.0,19304.0
CFAP20DC,0.7652286230948075,308.0,15478.0
LYZL2,0.7651769568586928,1461.0,16630.0
ZMYM1,0.7651252906225782,814.0,15982.0
TMEM219,0.7650736243864634,314.0,15481.0
PCDHA2,0.7650219581503488,416.0,15582.0
MIR1297,0.7650219581503488,4461.0,19627.0
CFAP57,0.7650219581503488,68.0,15234.0
ZNF486,0.764970291914234,1981.0,17146.0
ZNF804B,0.764970291914234,78.0,15243.0
SPIN4,0.764970291914234,1557.0,16722.0
MIR4453HG,0.7647636269697753,4547.0,19708.0
VSTM1,0.7647636269697753,2226.0,17387.0
OR4M1,0.7647636269697753,2323.0,17484.0
EBI3,0.7646602944975458,837.0,15996.0
CRIPAK,0.7646602944975458,638.0,15797.0
MIR4687,0.7645569620253164,4503.0,19660.0
GPR139,0.7645569620253164,572.0,15729.0
TXNDC15,0.764453629553087,243.0,15398.0
CHI3L2,0.7644019633169724,131.0,15285.0
TCP11L1,0.7643502970808577,922.0,16075.0
C12ORF40,0.7641952983725135,4384.0,19534.0
STAG3L2,0.7641436321363989,4400.0,19549.0
ZNF7,0.7641436321363989,493.0,15642.0
FAM153A,0.7641436321363989,963.0,16112.0
PRR14L,0.7640919659002842,944.0,16092.0
STAG3L4,0.7640402996641694,4392.0,19539.0
STAG3L3,0.7640402996641694,4402.0,19549.0
SSX7,0.7639886334280548,3471.0,18617.0
HLA-DRB3,0.7639886334280548,3820.0,18966.0
HLA-DRB4,0.76393696719194,3830.0,18975.0
STAG3L1,0.76393696719194,4401.0,19546.0
TCTEX1D1,0.76393696719194,21.0,15166.0
TMEM183A,0.7638336347197107,748.0,15891.0
FAM177A1,0.7637819684835959,403.0,15545.0
ZNF605,0.7637819684835959,1051.0,16193.0
TMEM72,0.7636269697752519,271.0,15410.0
PROKR1,0.7635753035391372,100.0,15238.0
ZNF33A,0.7635753035391372,487.0,15625.0
PLEKHS1,0.7634719710669078,215.0,15351.0
ANKRD34A,0.7633169723585637,840.0,15973.0
BTN3A1,0.7633169723585637,995.0,16128.0
CENPBD1,0.763265306122449,820.0,15952.0
ZNF705B,0.7632136398863343,2783.0,17914.0
MFAP3L,0.7631103074141049,651.0,15780.0
CCDC28B,0.7631103074141049,2.0,15131.0
TCEAL5,0.7631103074141049,884.0,16013.0
ZNF420,0.7630586411779902,269.0,15397.0
ICAM4,0.7630586411779902,777.0,15905.0
RNF133,0.7630069749418755,2287.0,17414.0
ZNF549,0.7630069749418755,652.0,15779.0
SNORA74A,0.7630069749418755,4534.0,19661.0
ARMCX1,0.762903642469646,970.0,16095.0
DEUP1,0.7628519762335314,238.0,15362.0
GPR32,0.7628003099974167,1636.0,16759.0
GPR31,0.762748643761302,99.0,15221.0
DMRTB1,0.7626453112890725,120.0,15240.0
MAGEA6,0.7626453112890725,169.0,15289.0
ARL6IP6,0.7625419788168432,799.0,15917.0
ZNF337,0.7623869801084991,1029.0,16144.0
FRMPD1,0.762231981400155,98.0,15210.0
ZNF791,0.7621286489279256,377.0,15487.0
DEFB105A,0.7619736502195815,3580.0,18687.0
JMJD8,0.7619219839834668,45.0,15151.0
TIGD5,0.7618703177473521,382.0,15487.0
DEFB105B,0.7618703177473521,3581.0,18686.0
PCDHB12,0.7618703177473521,491.0,15596.0
SAMD3,0.7618703177473521,266.0,15371.0
ZNF761,0.7617669852751227,1398.0,16501.0
CBLL2,0.761715319039008,29.0,15131.0
SCGB1D2,0.761715319039008,146.0,15248.0
PTCD2,0.7615603203306639,295.0,15394.0
SLFN12,0.7614569878584345,1253.0,16350.0
PRR15L,0.7613019891500904,213.0,15307.0
ZNF680,0.7613019891500904,277.0,15371.0
ZNF124,0.7611469904417463,611.0,15702.0
TAAR8,0.7611469904417463,777.0,15868.0
INSYN2A,0.7610953242056316,1457.0,16547.0
TPGS1,0.7609919917334023,480.0,15568.0
FAM234B,0.7608369930250581,287.0,15372.0
GBP7,0.7607336605528288,790.0,15873.0
RMDN2,0.7604753293722553,822.0,15900.0
CATIP,0.7604236631361405,100.0,15177.0
UCN2,0.7603719969000259,424.0,15500.0
FBXO30,0.7603203306639111,139.0,15214.0
CCDC114,0.7602169981916818,86.0,15159.0
CST11,0.7602169981916818,1839.0,16912.0
GRXCR2,0.7600619994833376,1.0,15071.0
CNST,0.7599070007749935,35.0,15102.0
FAM234A,0.7599070007749935,586.0,15653.0
TMEM92,0.7597003358305348,749.0,15812.0
RNASE10,0.7597003358305348,2334.0,17397.0
LGALSL,0.7597003358305348,446.0,15509.0
PPDPF,0.7595970033583054,1055.0,16116.0
TSKS,0.7595970033583054,523.0,15584.0
AFAP1L1,0.7595453371221906,845.0,15905.0
ANKRD13C,0.7595453371221906,501.0,15561.0
TSPAN19,0.7595453371221906,1410.0,16470.0
FAM110A,0.759493670886076,881.0,15940.0
C7ORF25,0.759493670886076,220.0,15279.0
OR2T8,0.7594420046499613,3457.0,18515.0
ZNF616,0.7593386721777319,443.0,15499.0
NLRP4,0.7593386721777319,51.0,15107.0
MORN5,0.7592870059416171,178.0,15233.0
BRCA3,0.7592870059416171,4653.0,19708.0
GPR137,0.7592870059416171,435.0,15490.0
GJA9,0.759132007233273,250.0,15302.0
PLAC9,0.759132007233273,400.0,15452.0
ZNF286B,0.759132007233273,707.0,15759.0
ZNF688,0.7589253422888143,2271.0,17319.0
ZNF229,0.7589253422888143,1599.0,16647.0
C11ORF49,0.7589253422888143,99.0,15147.0
PRDM7,0.7588736760526995,436.0,15483.0
BCLAF3,0.7588220098165849,1697.0,16743.0
C16ORF74,0.7587703435804701,817.0,15862.0
ZNF713,0.7587703435804701,461.0,15506.0
ZFP69B,0.7587186773443555,460.0,15504.0
TMEM106C,0.7586153448721261,513.0,15555.0
C1ORF50,0.7585636786360114,353.0,15394.0
TMEM234,0.7585120123998966,725.0,15765.0
SDIM1,0.7585120123998966,4692.0,19732.0
GPR156,0.7583570136915526,473.0,15510.0
KCTD4,0.7583053474554379,520.0,15556.0
PRAMEF11,0.7582536812193231,2874.0,17909.0
FAM184A,0.7582020149832085,471.0,15505.0
FBRSL1,0.7581503487470937,385.0,15418.0
FAM216A,0.7581503487470937,1414.0,16447.0
ZNF84,0.7581503487470937,190.0,15223.0
MUSTN1,0.7581503487470937,222.0,15255.0
ZFR2,0.7580986825109791,1778.0,16810.0
OLAH,0.7580986825109791,770.0,15802.0
ZNF287,0.7580470162748644,405.0,15436.0
PRAMEF8,0.7580470162748644,2937.0,17968.0
MYMK,0.758021183156807,128.0,15158.5
EDRF1,0.757943683802635,635.0,15664.0
OR5B17,0.7578920175665202,3839.0,18867.0
GPR141,0.7578403513304056,1808.0,16835.0
OR4C13,0.7578403513304056,3796.0,18823.0
ZNF502,0.7577886850942909,1930.0,16956.0
IL1RL2,0.7576853526220615,13.0,15037.0
LRRC70,0.7575820201498321,1671.0,16693.0
ELMOD3,0.7575561870317747,197.0,15218.5
NCKAP5L,0.7575303539137174,152.0,15173.0
TMC4,0.7575303539137174,1299.0,16320.0
CBWD2,0.7575303539137174,18.0,15039.0
GPANK1,0.7575303539137174,93.0,15114.0
TLCD3A,0.757427021441488,320.0,15339.0
ZNF140,0.757427021441488,686.0,15705.0
PLAAT2,0.7573753552053732,820.0,15838.0
LEUTX,0.7573753552053732,558.0,15576.0
CCDC51,0.7573236889692586,41.0,15058.0
RPL41,0.7572720227331439,64.0,15080.0
DEFB123,0.7572203564970292,2714.0,17729.0
MAB21L4,0.7571686902609145,1472.0,16486.0
BEX4,0.7570136915525704,1204.0,16215.0
PCDHGA10,0.7568586928442262,372.0,15380.0
ADGRF4,0.7568586928442262,683.0,15691.0
TBC1D3K,0.7568070266081116,1652.0,16659.0
DCAF4,0.7568070266081116,136.0,15143.0
OR2B2,0.7567553603719969,3291.0,18297.0
PRM3,0.7567553603719969,1260.0,16266.0
TBC1D3L,0.7567036941358822,1653.0,16658.0
STAG3L5P-PVRIG2P-PILRB,0.7566520278997675,1014.0,16018.0
OSER1,0.7566520278997675,803.0,15807.0
NIPSNAP3A,0.7566003616636529,823.0,15826.0
LENG1,0.7564453629553087,428.0,15428.0
THAP5,0.7563420304830794,1164.0,16162.0
ZNF812P,0.7562386980108499,859.0,15855.0
MIR487A,0.7562386980108499,4642.0,19638.0
TBC1D32,0.7561870317747352,10.0,15005.0
CXORF58,0.7561870317747352,1641.0,16636.0
CHST7,0.7560836993025059,113.0,15106.0
THEG,0.7560320330663911,402.0,15394.0
AQP4-AS1,0.7559803668302764,4659.0,19650.0
ZNF329,0.7559287005941617,541.0,15531.0
RBM11,0.755877034358047,22.0,15011.0
IFNA8,0.755877034358047,847.0,15836.0
EPSTI1,0.7558253681219324,40.0,15028.0
SIMC1,0.7557737018858176,1340.0,16327.0
SLC25A44,0.7556703694135882,139.0,15124.0
SIRPB1,0.7556187031774735,160.0,15144.0
H2BP1,0.7555670369413588,4667.0,19650.0
LILRA5,0.7555670369413588,1152.0,16135.0
TRIM73,0.7555670369413588,441.0,15424.0
ODF3L2,0.7555670369413588,247.0,15230.0
LYPD4,0.7555670369413588,544.0,15527.0
MIR4737,0.7554637044691295,4724.0,19705.0
IRGQ,0.7554120382330147,423.0,15403.0
NECAB1,0.7554120382330147,557.0,15537.0
ZNF788P,0.7553603719969,2815.0,17794.0
ZNF200,0.7553603719969,632.0,15611.0
ADGRF3,0.7553603719969,952.0,15931.0
LYRM2,0.7552570395246706,74.0,15051.0
SCIMP,0.7552570395246706,555.0,15532.0
GCSAM,0.7552570395246706,392.0,15369.0
ANHX,0.755205373288556,1408.0,16384.0
TDRP,0.7551020408163265,568.0,15542.0
H1-9P,0.7551020408163265,4054.0,19028.0
KRBA2,0.7549987083440971,1778.0,16750.0
B3GALT1,0.7549470421079825,61.0,15032.0
NUDT17,0.7548953758718677,1677.0,16647.0
KLHDC8A,0.7547920433996383,296.0,15264.0
PTRHD1,0.7546370446912942,1322.0,16287.0
DNAAF6,0.7546370446912942,2023.0,16988.0
DCAF16,0.7545853784551796,75.0,15039.0
GPR21,0.7545337122190648,805.0,15768.0
ZNF646,0.7544820459829501,123.0,15085.0
GPRC5D,0.7544303797468355,433.0,15394.0
MIIP,0.7544303797468355,283.0,15244.0
MR1,0.7544303797468355,1020.0,15981.0
ZNF480,0.7543787135107207,617.0,15577.0
ROPN1B,0.7543270472746061,257.0,15216.0
FAM81A,0.7542753810384913,587.0,15545.0
IL17REL,0.7540687160940326,441.0,15395.0
ZNF816-ZNF321P,0.7540687160940326,4707.0,19661.0
POLD4,0.7539653836218031,33.0,14985.0
RPS17L,0.7539137173856885,4744.0,19695.0
MAGEB6,0.7539137173856885,668.0,15619.0
HMGXB3,0.7538103849134591,288.0,15237.0
NT5DC1,0.7538103849134591,862.0,15811.0
SELENOH,0.7538103849134591,405.0,15354.0
SAGE1,0.7537587186773443,109.0,15057.0
SPACA4,0.7537587186773443,754.0,15702.0
CARMIL3,0.7537070524412297,601.0,15548.0
MIR122,0.7537070524412297,4052.0,18999.0
CBWD5,0.753655386205115,147.0,15093.0
RGP1,0.753655386205115,167.0,15113.0
